Station_number,Year,Month,Day,min,max,Rainfall,Solar_exposure
85291,1999,3,4,12,17,0.2,20.7
85291,1999,3,5,4,13,0.2,23.7
85291,1999,3,6,8,18,0.2,20.5
85291,1999,3,7,6,10,4,13.7
85291,1999,3,8,2,17,4,23.7
85291,1999,3,12,11,19,0.2,21.8
85291,1999,3,14,0,9,4,21.9
85291,1999,3,15,1,7,3,11.8
85291,1999,3,16,2,11,2,20.7
85291,1999,3,21,9,12,1,4.3
85291,1999,3,22,1,2.2,59,10.4
85291,1999,3,23,-1,12,3,21.3
85291,1999,3,24,2,13,0.2,-
85291,1999,3,26,10.6,11,6,7.9
85291,1999,3,27,7,12,2,10.7
85291,1999,3,28,-1,0,22,9.8
85291,1999,3,29,-1,5,7,10.3
85291,1999,3,30,-1,8,25,15
85291,1999,3,31,-1,4,27,9.2
85291,1999,4,1,-2,9,0.2,18.2
85291,1999,4,5,6,9,17,3
85291,1999,4,6,2,3,22,7.6
85291,1999,4,7,-1,8,0.8,13.1
85291,1999,4,9,2,12,0.2,18.3
85291,1999,4,11,6,13,0.2,16.3
85291,1999,4,13,6,10,0.2,16.7
85291,1999,4,15,0,3,2,12
85291,1999,4,16,1,12,0.8,14.8
85291,1999,4,17,2,13,0.2,16.3
85291,1999,4,22,-4,6,8,13.2
85291,1999,4,23,-2,9,6,15.5
85291,1999,4,24,0,11,3,15.2
85291,1999,4,27,-3,0,2,4.9
85291,1999,4,28,-2,2,1,5.6
85291,1999,4,29,-1,3,12,3.1
85291,1999,4,30,0,8,21,12.1
85291,1999,5,8,2,8,3,7
85291,1999,5,9,-1,13,0.4,11.4
85291,1999,5,14,0,3,12,3.3
85291,1999,5,16,-5,1,0.2,5.8
85291,1999,5,17,-3,6,5,11.1
85291,1999,5,19,4,9,5,7
85291,1999,5,20,5,9,0.4,10
85291,1999,5,21,5,7,1,3.5
85291,1999,5,22,6,11,0.2,8.5
85291,1999,5,23,6,8,1,1.2
85291,1999,5,24,6,7,2,1.7
85291,1999,5,25,4,5,6,6.1
85291,1999,5,26,1,4,5,6.4
85291,1999,5,27,-4,5,6,5.2
85291,1999,5,28,-2,8,0.2,8.5
85291,1999,5,29,2,6,1,1.4
85291,1999,5,30,2,7,9,2.2
85291,1999,6,1,-1,11,23,9.9
85291,1999,6,2,3,7,0.2,5.9
85291,1999,6,3,-2,7,6,8
85291,1999,6,6,4,6,8,7.3
85291,1999,6,9,2,5,0.2,8.8
85291,1999,6,10,0,2,3,4.4
85291,1999,6,11,-1,2,4,1.9
85291,1999,6,12,-6,6,7,9.2
85291,1999,6,18,-1,2,29,2.8
85291,1999,6,19,0,3,13,2.9
85291,1999,6,20,-1,5,1,7.2
85291,1999,6,21,1,2,0.2,3.1
85291,1999,6,22,0,6,13,5.3
85291,1999,6,24,4,8,-,-
85291,1999,6,26,-1,5,1,8.9
85291,1999,6,28,1,7,0.2,9
85291,1999,6,30,2,3,0.4,1.3
85291,1999,7,1,-4,1,4,2.3
85291,1999,7,2,-2,-1,7,3.4
85291,1999,7,3,-2,6,8,7.3
85291,1999,7,4,-1,6,1,9.5
85291,1999,7,5,0,3,1,8.6
85291,1999,7,12,2,3,0.8,5.3
85291,1999,7,14,-1,3,8,3.7
85291,1999,7,15,0,3,6,-
85291,1999,7,16,1,5,0.6,4.2
85291,1999,7,17,1,5,1,7
85291,1999,7,18,1,2,5,2.2
85291,1999,7,19,-1,0,2,5.2
85291,1999,7,20,-2,-1,5,4
85291,1999,7,22,-2,-1,25,6.2
85291,1999,7,23,-2,4,2,9.7
85291,1999,7,31,-3,-1,3,9.9
85291,1999,8,1,-4,4,3,11.3
85291,1999,8,2,-3,3,7,6.9
85291,1999,8,3,-2,1,10,8.4
85291,1999,8,4,-1,1,2,7.2
85291,1999,8,5,-1,7,7,8.5
85291,1999,8,6,-1,7,0.4,13.1
85291,1999,8,8,1,2,4,0.7
85291,1999,8,9,-2,1,14,3.1
85291,1999,8,10,-2,1,15,8.5
85291,1999,8,11,-1,4,3,12
85291,1999,8,12,-1,2,2,3.5
85291,1999,8,13,-3,-2,1,-
85291,1999,8,15,-3,0,4,7
85291,1999,8,16,-3,-1,11,8.2
85291,1999,8,17,-3,3,13,8.6
85291,1999,8,18,-2,5,9,13.7
85291,1999,8,19,1,4,2,1.4
85291,1999,8,20,0,1,11,3.1
85291,1999,8,21,-3,2,4,7.6
85291,1999,8,25,3,7,0.2,10.2
85291,1999,8,26,4,5,2,-
85291,1999,8,27,4,5,17,2.2
85291,1999,8,28,2,8,57,6.3
85291,1999,8,29,4,12,1,16.8
85291,1999,8,30,6,11,0.2,14
85291,1999,9,1,6,9,0.6,7.1
85291,1999,9,2,3,11,0.2,-
85291,1999,9,4,6,9,0.2,5
85291,1999,9,5,-1,1,27,6.2
85291,1999,9,6,-4,-1,15,13.1
85291,1999,9,7,-3,4,7,-
85291,1999,9,8,-2,6,0.2,17.1
85291,1999,9,10,-3,4,3,17.8
85291,1999,9,11,-2,5,0.6,17.8
85291,1999,9,16,7,9,0.4,10.4
85291,1999,9,17,-3,-1,0.6,8.7
85291,1999,9,18,-3,-1,7,5.9
85291,1999,9,22,3,11,0.2,20.5
85291,1999,9,26,3,15,0.2,14.8
85291,1999,9,30,3,7,10,7.9
85291,1999,10,1,1,10,16,13.9
85291,1999,10,2,2,10,0.2,20.6
85291,1999,10,3,4,9,0.2,7.5
85291,1999,10,5,1,8,1,10.3
85291,1999,10,6,1,13,0.2,22.4
85291,1999,10,7,4,14,0.2,24.1
85291,1999,10,10,8,10,25,2.9
85291,1999,10,11,3,5,33,6.3
85291,1999,10,12,1,9,3,21.9
85291,1999,10,13,3,10,0.2,5.5
85291,1999,10,14,4,14,6,12.8
85291,1999,10,15,9,11,0.2,4.7
85291,1999,10,16,0,12,7,26.7
85291,1999,10,17,3,17,0.2,26.9
85291,1999,10,18,3,4,0.2,6.2
85291,1999,10,19,-1,0,3,9.5
85291,1999,10,20,-2,4,14,12
85291,1999,10,22,-2,-1,4,16.9
85291,1999,10,23,-5,1,5,18.8
85291,1999,10,24,-1,6,10,7.5
85291,1999,10,25,0,10,17,20.9
85291,1999,10,26,2,6,4,19.2
85291,1999,10,27,-1,8,5,22.2
85291,1999,10,28,1,9,5,23.3
85291,1999,10,31,-1,3,11,16.6
85291,1999,11,1,-2,5,1,-
85291,1999,11,2,-1,9,1,-
85291,1999,11,3,2,11,0.2,15.1
85291,1999,11,4,4,12,0.2,-
85291,1999,11,5,5,12,7,13.7
85291,1999,11,6,6,9,4,8.8
85291,1999,11,7,-1,7,34,28.7
85291,1999,11,8,-2,3,12,13
85291,1999,11,9,-3,6,16,23.6
85291,1999,11,10,-1,5,7,11.5
85291,1999,11,11,-3,8,9,26
85291,1999,11,12,-1,13,0.4,31.2
85291,1999,11,15,-1,6,0.4,17.3
85291,1999,11,17,-3,4,9,16
85291,1999,11,18,-1,11,40,31.1
85291,1999,11,21,6,10,2,4.9
85291,1999,11,22,4,5,14,9.4
85291,1999,11,23,-1,3,38,16.1
85291,1999,11,24,1,10,5,23.8
85291,1999,11,26,5,9,-,22.8
85291,1999,11,27,1,13,0.6,27.2
85291,1999,12,4,2,13,16,30.4
85291,1999,12,5,2,15,0.2,27.2
85291,1999,12,6,5,19,0.2,33.3
85291,1999,12,13,-1,12,17,26.5
85291,1999,12,14,5,18,0.2,34
85291,1999,12,16,9,11,4,12.7
85291,1999,12,19,-1,7,11,18.2
85291,1999,12,20,-2,12,4,34.2
85291,1999,12,23,8,15,6,25.6
85291,1999,12,24,4,15,0.2,29.2
85291,1999,12,25,7,16,0.6,16.3
85291,1999,12,29,4,9,92.8,17.7
85291,1999,12,30,2,6,0.6,11.7
85291,1999,12,31,1,7,17,13.7
85291,2000,1,1,0,9,3,-
85291,2000,1,6,1,11,0.8,25.3
85291,2000,1,7,1,12,0.2,31.8
85291,2000,1,9,9,17,15,19.5
85291,2000,1,10,11,18,3,12.7
85291,2000,1,11,11,18,5,34
85291,2000,1,16,11,15,0.6,6.2
85291,2000,1,17,7,21,7,33.5
85291,2000,1,18,13,22,0.2,19.9
85291,2000,1,19,9,16,0.2,25.4
85291,2000,1,22,1,3,21,15.4
85291,2000,1,23,-1,3,12,11.8
85291,2000,1,24,-1,10,10,23.9
85291,2000,1,25,2,11,0.4,6.4
85291,2000,1,26,5,16,2,9.9
85291,2000,1,29,3,8,8,24.5
85291,2000,1,30,3,12,3,27.5
85291,2000,1,31,4,15,0.2,21.8
85291,2000,2,5,16,17,0.2,19.7
85291,2000,2,6,1,16,0.8,31.9
85291,2000,2,9,17,25,0.6,28.3
85291,2000,2,11,11,12,10,1.5
85291,2000,2,12,3,8,11,22.4
85291,2000,2,13,0,11,5,30.9
85291,2000,2,15,9,17,0.2,30
85291,2000,2,22,10,13,0.2,6.4
85291,2000,2,23,9,16,5,9.5
85291,2000,2,24,12,19,0.2,22
85291,2000,2,25,14,20,4,14.8
85291,2000,2,26,14,15,11,3.1
85291,2000,2,27,5,18,5,26.8
85291,2000,3,4,4,11,13,11.4
85291,2000,3,6,4,14,1,15
85291,2000,3,7,5,9,4,7.2
85291,2000,3,8,4,8,2,15.2
85291,2000,3,9,4,11,0.4,13.6
85291,2000,3,11,10,19,0.2,17.4
85291,2000,3,14,5,13,16,12.8
85291,2000,3,15,2,16,0.2,12.5
85291,2000,3,18,13,19,0.2,16.7
85291,2000,3,20,4,8,5,10.6
85291,2000,3,21,1,10,7,-
85291,2000,3,22,4,14,0.4,20.5
85291,2000,3,23,0,5,14,10
85291,2000,3,24,-1,12,0.2,21.5
85291,2000,3,28,8,9,0.4,3.6
85291,2000,3,29,3,10,4,17.9
85291,2000,4,1,5,9,0.6,4
85291,2000,4,2,3,12,0.4,12.9
85291,2000,4,5,5,6,11,6.8
85291,2000,4,6,1,12,2,18
85291,2000,4,14,8,9,2,1.7
85291,2000,4,15,4,9,29,9
85291,2000,4,16,5,9,2,7.8
85291,2000,4,17,2,6,0.8,5.8
85291,2000,4,18,2,7,0.6,11.7
85291,2000,4,19,3,5,4,5.4
85291,2000,4,20,3,7,1,4.7
85291,2000,4,22,-2,2,13,9.4
85291,2000,4,23,-1,7,0.4,5.8
85291,2000,4,24,-1,11,4,12.7
85291,2000,5,1,0,10,15,13.3
85291,2000,5,4,7,7,23,1.3
85291,2000,5,5,4,11,31,5
85291,2000,5,6,1,4,96,6.2
85291,2000,5,7,1,5,13,9.5
85291,2000,5,10,2,7,0.4,9
85291,2000,5,12,2,7,0.4,9.7
85291,2000,5,13,3,6,4,9.1
85291,2000,5,14,1,1,4,1.9
85291,2000,5,15,0,3,5,4.6
85291,2000,5,16,0,3,1,4.8
85291,2000,5,17,-1,7,9,8.6
85291,2000,5,20,2,4,1,0.7
85291,2000,5,21,-3,7,13,11.1
85291,2000,5,22,-2,5,0.4,9.5
85291,2000,5,23,-1,8,0.2,10.4
85291,2000,5,26,0,3,0.6,1.6
85291,2000,5,27,-4,-3,9,4.3
85291,2000,5,31,-3,1,-,2.7
85291,2000,6,1,-2,0,-,2.9
85291,2000,6,2,-2,4,-,9.6
85291,2000,6,3,-4,3,-,7
85291,2000,6,4,-2,-1,-,3.7
85291,2000,6,5,-4,-1,-,2.5
85291,2000,6,6,-3,1,-,1.8
85291,2000,6,7,-1,1,-,4.3
85291,2000,6,8,-1,1,-,5.4
85291,2000,6,9,-1,1,-,2.4
85291,2000,6,10,-2,2,-,5.3
85291,2000,6,11,-1,2,-,6.9
85291,2000,6,12,-2,5,-,7.9
85291,2000,6,13,-1,5,-,9.5
85291,2000,6,14,0,7,-,9.5
85291,2000,6,15,2,6,-,6.2
85291,2000,6,16,0,3,-,6.4
85291,2000,6,17,-1,3,-,2.4
85291,2000,6,18,0,8,-,9.1
85291,2000,6,19,2,4,-,6.9
85291,2000,6,20,1,4,-,3.9
85291,2000,6,21,1,3,-,2.4
85291,2000,6,22,-1,0,-,3.7
85291,2000,6,23,-1,1,-,5.3
85291,2000,6,24,-1,2,-,1.5
85291,2000,6,25,1,7,-,8.5
85291,2000,6,26,0,3,-,5.4
85291,2000,6,27,0,2,-,0.9
85291,2000,6,28,-1.5,1,-,2
85291,2000,6,29,-3,0,-,1.7
85291,2000,6,30,-3,0,-,4.7
85291,2000,7,1,-1,3.5,-,5.9
85291,2000,7,2,-1,7,-,9.9
85291,2000,7,3,0,6,-,9.9
85291,2000,7,4,0,5,-,5.3
85291,2000,7,5,1,5,-,7.5
85291,2000,7,6,1,1,-,1
85291,2000,7,7,0,2,-,4.7
85291,2000,7,8,-1,1,-,5
85291,2000,7,9,-2,0,-,4.1
85291,2000,7,10,-1,-1,-,3.2
85291,2000,7,11,-3,2,-,7.6
85291,2000,7,12,-3,2,-,4.6
85291,2000,7,13,-3,0,-,4.5
85291,2000,7,14,-2,1,-,5.2
85291,2000,7,15,-2,1,-,5.8
85291,2000,7,18,-1,4,-,10.3
85291,2000,7,19,-1,-1,-,2.2
85291,2000,7,20,-3,-1,-,0.3
85291,2000,7,24,1,1,-,4.7
85291,2000,7,25,-2,1,-,4
85291,2000,7,29,-3,5,-,12.4
85291,2000,7,30,-4,0,-,5.6
85291,2000,7,31,-3,3,-,9.3
85291,2000,8,1,-3,4,-,11.7
85291,2000,8,2,-1,4,-,12
85291,2000,8,3,1,6,-,12.7
85291,2000,8,4,2,8,-,13
85291,2000,8,5,3,7,-,13.3
85291,2000,8,6,1,8,-,13.5
85291,2000,8,7,1,4,-,8.1
85291,2000,8,8,1,6,-,5.5
85291,2000,8,9,-2,-1,-,8.4
85291,2000,8,10,-4,-1,-,7.7
85291,2000,8,11,-3,0,-,4.6
85291,2000,8,12,-2,6,-,13.9
85291,2000,8,13,-1,6,-,12.5
85291,2000,8,14,-1,0,-,9.3
85291,2000,8,15,-3,-2.7,-,5
85291,2000,8,16,-5,-1,-,10.3
85291,2000,8,17,-6,9,-,15.4
85291,2000,8,18,-1,9,-,15.1
85291,2000,8,19,0,5,-,12.8
85291,2000,8,20,-1,1,-,4.1
85291,2000,8,21,-2,3,-,4.4
85291,2000,8,22,-1,1,-,0.3
85291,2000,8,23,-3,2,-,9.8
85291,2000,8,24,-3,1,-,7.9
85291,2000,8,25,-2,0,-,3.7
85291,2000,8,26,-1,1,-,8.8
85291,2000,8,27,-2,2,-,10.1
85291,2000,8,28,-2,3,-,8.2
85291,2000,8,29,-2,0,-,5.4
85291,2000,8,30,-3,2,-,14.5
85291,2000,8,31,-3,0,-,8.8
85291,2000,9,1,-1,5,-,17.2
85291,2000,9,2,-1,4,-,14
85291,2000,9,3,-3,1,-,14.4
85291,2000,9,4,-3,2,-,9.7
85291,2000,9,5,-4,-2.6,-,12.9
85291,2000,9,6,-4,-1,-,5.9
85291,2000,9,7,-3,2,-,3.4
85291,2000,9,8,-1,2,-,2.9
85291,2000,9,9,0,1,-,10.1
85291,2000,9,10,-1,5,-,15.1
85291,2000,9,11,-2,-1,-,4
85291,2000,9,12,-3,3,-,5
85291,2000,9,13,-2,12,-,20.1
85291,2000,9,14,3,6,-,8.8
85291,2000,9,15,-1.5,10,-,20.1
85291,2000,9,16,0,12,-,20.5
85291,2000,9,17,5,9,-,20.1
85291,2000,9,18,2,9,-,19.7
85291,2000,9,19,1,7,-,19.5
85291,2000,9,20,-4,9,-,21.4
85291,2000,9,21,1,7,-,20.4
85291,2000,9,22,1,9,-,21.3
85291,2000,9,23,1,6,-,11.5
85291,2000,9,24,3,8,-,14.3
85291,2000,9,25,1,6,-,2
85291,2000,9,26,-1,6,24,5.4
85291,2000,9,27,0,9,11,8.8
85291,2000,9,28,4,11,-,20.9
85291,2000,9,29,5,8,1,10.1
85291,2000,9,30,-2,4,4,11.5
85291,2000,10,1,-4,-1,4,8.9
85291,2000,10,3,-1,5,15,17.9
85291,2000,10,4,0,11,0.2,24.3
85291,2000,10,7,9,10,0.6,2.7
85291,2000,10,8,-2,2,16,13
85291,2000,10,9,-4,7,3,23.8
85291,2000,10,10,-2,3,0.4,9.2
85291,2000,10,11,-4,8,6,25.3
85291,2000,10,13,4,5,1,9.1
85291,2000,10,14,-4,-1,6,8.9
85291,2000,10,15,-3,-1,3,19.2
85291,2000,10,17,-3,9,8,26.9
85291,2000,10,20,2,12,32,7.6
85291,2000,10,23,7,10,1,4.8
85291,2000,10,26,3,5,14,8.5
85291,2000,10,27,-0.1,0,2,9.6
85291,2000,10,28,-3,-1,3,21.2
85291,2000,10,29,-3,5,7,19.4
85291,2000,10,30,-2,8,0.2,26
85291,2000,11,1,6,12,0.6,12.7
85291,2000,11,2,6,12,-,12.4
85291,2000,11,3,4,12,2,13.8
85291,2000,11,4,3,6,1,5.6
85291,2000,11,5,0,4,1,8.7
85291,2000,11,6,0,5,2,9.8
85291,2000,11,7,-1,11,3,31
85291,2000,11,10,7,9,10,2.3
85291,2000,11,11,7,10,19,2.4
85291,2000,11,12,7,12,24,13.5
85291,2000,11,13,6,8,-,9.2
85291,2000,11,14,5,13,9,17
85291,2000,11,15,6,17,0.8,20.6
85291,2000,11,16,9,12,3,10.6
85291,2000,11,17,9,14,-,14.7
85291,2000,11,18,8,17,-,18.4
85291,2000,11,19,11,18,0.4,18.2
85291,2000,11,20,8,13,0.2,18.2
85291,2000,11,21,5,15,0.2,24.8
85291,2000,11,29,11,18,8,22.5
85291,2000,11,30,7,15,0.2,28
85291,2000,12,1,0,9,22,20.2
85291,2000,12,6,0,12,2,33
85291,2000,12,11,10,21,0.2,30.4
85291,2000,12,12,10,17,0.2,-
85291,2000,12,14,3,13,0.2,23.3
85291,2000,12,15,4,16,0.2,30
85291,2000,12,18,10,18,0.4,24.4
85291,2000,12,22,13,14,2,7.2
85291,2000,12,23,2,14,46,33.1
85291,2000,12,25,1,8,0.2,17.7
85291,2000,12,26,3,12,0.4,25.2
85291,2000,12,27,0,1,14,15.6
85291,2000,12,28,-1,3,7,17.4
85291,2000,12,29,-1,6,25,19.2
85291,2000,12,30,0,15,1,34.1
85291,2001,1,8,7,13,2,12.3
85291,2001,1,9,5,18,1,33.4
85291,2001,1,13,8,22,0.4,29
85291,2001,1,16,1,16,10,20.2
85291,2001,1,19,9,20,0.2,21.1
85291,2001,1,20,13,23,0.2,24.2
85291,2001,1,23,14,27,0.2,11.5
85291,2001,1,24,18,27,0.2,14.1
85291,2001,1,25,15,20,21,13.7
85291,2001,1,26,15,20,5,8.5
85291,2001,1,27,8,16,63,31.8
85291,2001,1,28,3,15,8,30.3
85291,2001,1,30,6,12,0.2,18.1
85291,2001,1,31,3,16,0.2,26.1
85291,2001,2,2,13,24,0.2,31.4
85291,2001,2,4,16,19,1,4.2
85291,2001,2,5,9,17,19,19.5
85291,2001,2,6,7,20,0.2,28.1
85291,2001,2,7,13,23,0.2,22.4
85291,2001,2,9,14,19,17,6.7
85291,2001,2,11,8,18,0.2,29.3
85291,2001,2,13,12,15,2,4.5
85291,2001,2,15,3,7,3,14.7
85291,2001,2,16,2,15,1,28.9
85291,2001,2,17,7,19,0.2,28.7
85291,2001,3,1,3,18,1,27.1
85291,2001,3,11,8,17,9,17
85291,2001,3,13,1,9,3,12.9
85291,2001,3,17,1,6,28,5.5
85291,2001,3,18,2,8,39,4.3
85291,2001,3,19,6,11,21,5.1
85291,2001,3,20,8,14,3,16.6
85291,2001,3,21,6,8,11,7.3
85291,2001,3,22,1,8,3,2.5
85291,2001,3,23,2,10,25,8.1
85291,2001,3,24,6,10,0.4,4.5
85291,2001,3,25,5,11,1,17.8
85291,2001,3,26,4,8,0.2,6.9
85291,2001,3,27,1,5,2,7.8
85291,2001,3,28,0,6,14,5.6
85291,2001,3,29,1,12,2,16.3
85291,2001,4,2,1,9,2,10.5
85291,2001,4,3,1,13,0.2,17.5
85291,2001,4,9,0,7,2,16.9
85291,2001,4,10,3,12,2,15.1
85291,2001,4,11,1,4,0.6,2.9
85291,2001,4,12,-2,10,7,16
85291,2001,4,14,6,12,0.2,15.6
85291,2001,4,19,4.9,5,2,4.5
85291,2001,4,20,-1,5,5,5.9
85291,2001,4,21,0,8,4,2.2
85291,2001,4,22,4,10,107,9.7
85291,2001,4,23,5,8,23,3.5
85291,2001,4,24,5,7,17,4.5
85291,2001,4,25,3,7,30,11.3
85291,2001,4,28,0,4,14,7.5
85291,2001,4,29,0,8,0.2,10.9
85291,2001,4,30,2,7,0.2,13
85291,2001,5,2,3,10,0.4,9.3
85291,2001,5,3,4,8,0.4,10.4
85291,2001,5,5,3,9,0.2,7.8
85291,2001,5,6,2,8,2,8.6
85291,2001,5,7,1,6,0.2,5.5
85291,2001,5,9,1,12,0.2,11.4
85291,2001,5,11,-1,7,3,12.1
85291,2001,5,12,0,3,0.2,4
85291,2001,5,16,1,4,2,2.2
85291,2001,5,17,1,3,6,6.8
85291,2001,5,18,-2,3,7,6
85291,2001,5,19,-2,4,0.8,9.3
85291,2001,5,20,1,5,0.8,9
85291,2001,5,21,0,4,2,6.8
85291,2001,5,22,1,5,2,6.3
85291,2001,5,23,1,2,0.2,5.2
85291,2001,5,24,0,2,4,3.2
85291,2001,5,25,-2,3,2,7.8
85291,2001,5,27,0,3,0.8,5.7
85291,2001,5,28,-1,3,3,3.8
85291,2001,5,29,0,5,9,6.7
85291,2001,6,2,1,6,-,8.6
85291,2001,6,3,2,7,8,7.3
85291,2001,6,5,3,9,-,9.7
85291,2001,6,13,1,2,-,2.7
85291,2001,6,14,-3.5,0,2,1.5
85291,2001,6,16,-1,1,0.2,4.4
85291,2001,6,17,-1,4,12,7.3
85291,2001,6,18,-1,7,7,9.1
85291,2001,6,19,2,5,0.6,9.3
85291,2001,6,20,0,3,0.4,1.8
85291,2001,6,21,-1,3,18,3.5
85291,2001,6,22,-1,5,5,6.5
85291,2001,6,23,1,4,0.2,3.6
85291,2001,6,24,0,4,0.2,8.3
85291,2001,6,26,-1,0,6,3.9
85291,2001,6,27,-4,5,0.2,9.8
85291,2001,6,28,-2,3,3,7.9
85291,2001,6,29,0,3,0.2,5.4
85291,2001,7,1,0,4,-,6.4
85291,2001,7,2,-1,4,-,8
85291,2001,7,3,-1,2,-,6.4
85291,2001,7,4,-1,5,-,10.7
85291,2001,7,5,0,7,-,10.3
85291,2001,7,6,0,2,-,3
85291,2001,7,7,-1,4,-,2.1
85291,2001,7,25,1,6.5,-,8
85291,2001,7,26,1,7,-,10.9
85291,2001,7,27,0,2,0.6,3.2
85291,2001,7,28,-2,4,11,8.2
85291,2001,7,29,-1,10,2,12.5
85291,2001,8,1,-3,0,-,2.2
85291,2001,8,4,-1,5,-,8.9
85291,2001,8,5,0,2,-,4.2
85291,2001,8,6,-2,0,-,0.8
85291,2001,8,7,-2,-1,-,6
85291,2001,8,10,0,7,-,13.4
85291,2001,8,17,-5,0,-,-
85291,2001,8,24,-2,3,-,14.4
85291,2001,8,26,1,5,-,6.2
85291,2001,8,30,-1,6,0.4,17.9
85291,2001,8,31,0,6,0.2,11.9
85291,2001,9,1,1,4,0.2,4.7
85291,2001,9,2,1,3,5,1.5
85291,2001,9,8,-1,2,4,6.1
85291,2002,2,16,12,16,1,0.5
85291,2002,2,17,4,16,0.6,29.5
85291,2002,2,21,1,8,16,17.5
85291,2002,2,22,1,10,1,15.8
85291,2002,2,23,3,15,0.4,24
85291,2002,2,27,4,7,1,16.5
85291,2002,3,1,2,5,5,9.1
85291,2002,3,2,2,8,4,3.5
85291,2002,3,3,4,14,3,18.3
85291,2002,3,8,1,11,0.2,26.2
85291,2002,3,9,4,15,0.2,25.4
85291,2002,3,12,1,13,3,24.6
85291,2002,3,19,9,15,0.2,15.8
85291,2002,3,20,4,6,0.6,7.1
85291,2002,3,21,3,8,9,11.9
85291,2002,3,22,1,14,2,22.4
85291,2002,3,25,11,17.8,5,13.4
85291,2002,3,26,7.8,8.7,22,2.6
85291,2002,3,27,7,14,10,3.8
85291,2002,3,30,0,14,8,10.2
85291,2002,4,4,0,5,26,-
85291,2002,4,5,-1,11,0.4,-
85291,2002,4,13,8,9,0.6,0.5
85291,2002,4,14,5,8,14,8.4
85291,2002,4,15,4,11,5,7.7
85291,2002,4,16,6,11,7,3.6
85291,2002,4,17,7,10,3,6.9
85291,2002,4,18,7,11,3,7.3
85291,2002,4,19,7,15,0.4,11.5
85291,2002,4,20,7,8,18,2.3
85291,2002,4,21,7,9,42,5
85291,2002,4,22,6,11,7,11.4
85291,2002,4,25,9,13,1,5.5
85291,2002,4,26,0,3,16,3.3
85291,2002,4,27,-2,7,43,12.8
85291,2002,5,3,5,12,-,12
85291,2003,1,22,2,15,0.2,30.3
85291,2003,1,27,2,15,7,31.2
85291,2003,1,31,0,7,28,16.5
85291,2003,2,2,5,18,0.4,24.9
85291,2003,2,3,10,19,0.2,25.2
85291,2003,2,6,12,23,0.6,26.9
85291,2003,2,8,4,17,0.2,28.1
85291,2003,2,16,11,15,0.8,6.9
85291,2003,2,17,2,11,2,21.2
85291,2003,2,18,2,16,0.2,27.9
85291,2003,2,23,12,21,-,19.3
85291,2003,4,9,1,7,-,14.1
85291,2003,5,24,0,6,-,-
85291,2003,5,28,1,6,0.2,-
85291,2003,5,29,1,7,0.2,-
85291,2003,6,1,3,7,8,-
85291,2003,6,2,4,7,1,-
85291,2003,6,3,3,5,0.2,-
85291,2003,6,26,0,6,1,9.4
85291,2003,6,27,2,3,2,-
85291,2003,6,28,1,4,6,5.7
85291,2003,6,29,1,3,2,3.4
85291,2003,6,30,1,2,11,3.1
85291,2003,7,3,-1,4,2,9.6
85291,2003,7,5,-1,3,1,6.1
85291,2003,7,6,1,4,0.2,7.8
85291,2003,7,8,0,3,0.8,5.1
85291,2003,7,9,0,4,1,9.7
85291,2003,7,10,1,7,0.2,8.7
85291,2003,7,12,-2,-1,10,3.1
85291,2003,7,14,-1,2,5,7.2
85291,2003,7,15,-1,5,0.4,10
85291,2003,7,16,0,2,5,8.6
85291,2003,7,18,-2,4,0.6,7.4
85291,2003,7,19,-1,9,0.8,9.9
85291,2003,7,21,-1,5,2,7.7
85291,2003,7,22,1,4,3,5
85291,2003,7,23,1,4,1,0.1
85291,2003,7,24,-3,-1,58,1.7
85291,2003,7,28,-4,0,8,8.3
85291,2003,7,29,-4,-3,5,4.5
85291,2003,8,1,-4,3,11,12
85291,2003,8,3,1,6,0.2,12.6
85291,2003,8,6,-3,0,7,7.4
85291,2003,8,7,-1,0,5,8.9
85291,2003,8,8,-2,1,-,8.1
85291,2003,8,9,-5,-3,-,7.2
85291,2003,8,10,-6,2,-,13.3
85291,2003,8,11,-3,3,-,2.6
85291,2003,8,12,-1,5,-,6.7
85291,2003,8,13,2,6,-,4.9
85291,2003,8,14,-3,-2,-,7.9
85291,2003,8,15,-4,0,-,10.5
85291,2003,8,16,-5,5,-,14.7
85291,2003,8,17,-3,2,-,6.3
85291,2003,8,18,-2,-2,-,5.4
85291,2003,8,19,-4,0,-,13.2
85291,2003,8,20,-6,5,-,15.7
85291,2003,8,21,-2,3,-,7.1
85291,2003,8,22,-1,7,-,14.3
85291,2003,8,23,-1,7,-,11.4
85291,2003,8,24,-1,0,-,5.4
85291,2003,8,25,-2,0,-,9.6
85291,2003,9,3,-2,1,-,6.9
85291,2003,9,4,-4,9,-,18.6
85291,2003,9,5,0,3,-,8.8
85291,2003,9,6,-2,0,-,9.3
85291,2003,9,7,-2,7,-,17.8
85291,2003,9,8,-3,12,-,19.2
85291,2003,9,9,2,11,-,11.7
85291,2003,9,10,3,5,-,13.7
85291,2003,9,11,-2,4,-,17
85291,2003,9,12,-2,2,-,12.6
85291,2003,9,13,-4,3,-,11.7
85291,2003,9,14,-3,-2,-,7.2
85291,2003,9,15,-4,0,-,11
85291,2003,9,16,-3,2,-,5
85291,2003,9,17,0,4,-,15.6
85291,2003,9,18,-3,4,-,14.3
85291,2003,9,19,-3,4,-,8.6
